No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,AbbeValue(nd-1)/(nF-nC)
1030,GB03-012555,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,64,0,0,0,0,26,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2
2309,GJ04-041161,GlassPhysics&Chemistry,1985,v.011p.0360,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticsOptoelectronics,,,,,,,73.19,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3
11998,GP03-262418,USPatent,2004,A0242397,Glass,Alkaline-earthSilicate,,,,,,,OpticalUse,Lens&Prism,,,,HikariGlassCo.LtdEx.2,,56.67,7.39,6.3,0,6.3,1.05,11.82,1.03,0.68,0,0,0,0,0,0,5.52,2.67,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2520,GP09-029181,JapanesePatentNikonCorp.(J),1985,A042245,Glass,OtherSilicate,Alkaline-earthSilicate,Boro-Silicate,,,,,OpticsOptoelectronics,Lens&Prism,,,,,,53.02,16.29,0,0,0,20.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.11
11534,GP03-255668,JapanesePatentNipponElectricGlass(J),2004,A075456,Glass,Alkaline-earthSilicate,AlkaliSilicate,,Pressed,Molded,,,OpticalUse,Lens&Prism,,,,Ex.7,,57.4,9.68,0.93,0,0,3.65,17.8,3.48,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0.05,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5
11311,GP03-252947,JapanesePatentOharaInc.(J),2003,A292338,Glass,Alkaline-earthSilicate,AlkaliSilicate,OtherSilicate,,,,,OpticalUse,Lens&Prism,,,,Ex.2,,52.69,1.06,1.52,0,2.63,5.76,0,8.91,7.82,0,0,0,0,0,0,0.9,1.42,0,0,0,0,0,0,0,0.23,0,0,0,0,0,17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1
17683,GP03-351221,USPatentOCVIntellectualCapital(US),2012,A0322933,Glass,Alkaline-earthSilicate,Zinc-Silicate,,Melting,Fiber,,,OpticalFiber,,,,,ex.2,,56.3,0,8.58,0,14.71,0,0,0,0,0,0,0,0,0,0,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.95
13918,GP07-292718,JapanesePatentSchottAG(DE),2009,A196878,Glass,Zinc-Silicate,AlkaliSilicate,,Fiber,,,,OpticalFiber,,,,,Ex.1,,59.71,0,0,0,0,0.78,2.01,7.76,4.83,0,0,0,0,0,0,20.74,0,0,0,0,0,0,0.12,0,0,2.1,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.87
5755,GP05-117501,JapanesePatentKonicaMinolta(J),1991,A093644,Glass,Boro-Silicate,Alkaline-earthSilicate,,,,,,UV-TransmittingMaterial,,,,,,,51.33,18.99,2.59,0,0,27.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2
10406,GP09-223863,JapanesePatentCarlZeiss(DE),2002,A537207,Glass,OtherSilicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Battery,ReinforcementofCement,,,,,,58.09,0,0.62,15.8,9.09,1.66,0,3.09,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73
12135,GP04-265444,JapanesePatentSchottAG(DE),2005,A515954,Glass,Lead-Silicate,,,,,,,OpticalUse,Lens&Prism,,,,Ex.6,,50.07,0,0,0,0,0,0,1.1,0.73,0,0,0,0,0,0,0,0,0,45.65,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.71
6995,GP09-225781,EuropeanPatentSchottAG(DE),2002,A1169274,Glass,OtherSilicate,Alkaline-earthSilicate,,,,,,ReinforcementofCement,,,,,,,73.28,0,0.32,4.05,5.81,0,0,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.25
6758,GP03-155819,JapanesePatent,1994,A183774,Glass,Alkaline-earthSilicate,AlkaliSilicate,,NonLead,,,,TableWare,,,,,,,63.96,1.26,0,0,4.99,5.47,1.17,3.39,6.68,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5
15083,GP03-301786,JapanesePatentOharaInc.(J),2011,A116621,Glass,Alkaline-earthSilicate,AlkaliSilicate,,NonLead,,,,OpticalUse,Lens&Prism,,,,Ex.9,,53.82,0,0.12,0,4.48,12.41,0,9.46,0.55,0,0,0,0,0,0,7.45,5.03,0,0,0,0,0,0,0,0.03,1.29,0,0,0,0,0,0,0,4.79,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6
1788,GB02-019462,HandbookofGlassData,1987,v.00Cp.0165,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,81.3,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3
7580,GP02-261968,USPatent,2004,A0132604,Glass,AlkaliSilicate,Boro-Silicate,,,,,,ColorFilter,,,,,S.Grunetal.Ex.2,,74.15,10.23,0,0,0.23,0.56,0,9.75,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.15
1678,GB03-017344,HandbookofGlassData,1987,v.00Cp.0910,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,58,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4
9038,GP05-205483,JapanesePatentOharaInc.(J),2000,A247678,Glass,Boro-Silicate,,,,,,,OpticalUse,Lens&Prism,,,,,,63.59,14.88,5.58,0,0,0,6.34,6.62,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9
16552,GP09-312801,JapanesePatentNipponElectricGlass(J),2013,A227187,Glass,OtherSilicate,,,NonLead,NonPbAsSb,,,OpticalUse,Lens&Prism,VideoCamera,,,Ex.7,,51.37,0,0,0,0,0,2.11,15.05,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,12.94,0,0,0,0,0,0,16.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6
6750,GP09-155651,JapanesePatentOharaInc.(J),1994,A135738,Glass,OtherSilicate,AlkaliSilicate,,,,,,OpticalUse,Lens&Prism,,,,,,62.89,0,0,0,0,1.45,0,10.34,5.01,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2489,GP05-028936,JapanesePatentCorningInc.(US),1985,A161351,Glass,Boro-Silicate,AlkaliSilicate,OtherSilicate,,,,,OphthalmicLens,,,,,,,61.9,20.17,0.75,0,0,0,3.8,6.18,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55
8017,GP03-181580,JapanesePatent,1998,A212133,Glass,Alkaline-earthSilicate,,,NonLead,,,,OpticalUse,Lens&Prism,,,,,,54.68,9,2.33,0,0,21.76,0,0,0,0,0,0,0,0,0,8.84,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.59,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.98
9553,GP02-211990,JapanesePatent,2001,A180965,Glass,AlkaliSilicate,OtherSilicate,Alumino-Silicate,NonLead,,,,OpticalUse,Lens&Prism,,,,,,59.82,0,5.45,0,0,0,0,8.97,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,14.8,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81
2603,GP03-031096,JapanesePatentSchottAG(DE),1983,A135151,Glass,Alkaline-earthSilicate,AlkaliSilicate,Boro-Silicate,,,,,OpticsOptoelectronics,OphthalmicLens,,,,,,55.28,5.57,0,3.07,12.21,0,21.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9
7640,GP05-264610,JapanesePatentHoyaCorp.(J),2005,A037651,Glass,Boro-Silicate,,,,,,,OpticalUse,Lens&Prism,,,,Ex.4,,77.98,13,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5
11111,GJ03-245086,J.Res.NationalBureauofStandards,1951,v.046p.0176,Glass,Alkaline-earthSilicate,,,,,,,OpticalUse,,,,,viscositiesbydifferentmethod,,55.88,5.69,4.33,0,0,26.31,0,0.29,0.38,0,0,0,0,0,0,6.2,0,0,0.56,0,0,0,0.14,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
6674,GP09-214884,EuropeanPatentSchottAG(DE),2001,A1156989,Glass,OtherSilicate,,,,,,,Composite,Filler,,,,HighproportionofZrO2,,76.72,0,1.39,0,3.81,3.71,0,2.29,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.28
15437,GP05-305199,JapanesePatentNipponElectricGlass(J),2011,A225418,Glass,Boro-Silicate,Alumino-Silicate,,,,,,OpticalUse,Lens&Prism,,,,Ex.28,,59.29,19.41,6.63,0,0,0.8,13.37,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8
2047,GB02-019127,HandbookofGlassData,1987,v.00Cp.0158,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,63.5,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2
4295,GB04-098980,PropertiesofGlass,1954,v.001p.0433,Glass,Lead-Silicate,AlkaliSilicate,,,,,,,,,,,LF-1LightFlint,,76.69,0,0,0,0,1.01,0,3.4,6.69,0,0,0,0,0,0,0,0,0,12.11,0,0,0,0.04,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5
13021,GP05-279401,USPatent,2007,A0054795,Glass,Boro-Silicate,Alkaline-earthSilicate,,NonLead,Sol-Gel,,,OpticalUse,Lens&Prism,,,,S.Wolffetal.Ex.2,,51.25,14.08,2.06,0,0,12.33,15.46,2.26,0,0,0,0,0,0,0,1.72,0.68,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.91
1094,GB03-012925,HandbookofGlassProperties,1986,v.001p.0600,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,55,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1
6877,GP09-223851,JapanesePatentCarlZeiss(DE),2002,A537206,Glass,OtherSilicate,,,,,,,Battery,ReinforcementofCement,,,,,,76.72,0,1.39,0,3.81,3.71,0,2.29,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.28
15706,GP03-307445,JapanesePatentNipponElectricGlass(J),2012,A046392,Glass,Alkaline-earthSilicate,,,,,,,OpticalUse,Lens&Prism,,,,Ex.5,,58.8,9.76,2.67,0,0,9.75,13.64,2.19,0.36,0,0,0,0,0,0,2.5,0.33,0,0,0,0,0.004254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
13150,XP06-281402,JapanesePatentOharaInc.(J),2007,A326722,Glass-Ceramics,Alumino-Silicate,,,GlassCeramics,,,,,,,,650-750C1-150hr+750-850C1-300hr,Ex.7,,62.36,0,16.68,1.72,1.24,0.45,9.29,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,1.13,0.4,0.46,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1
4638,GP03-092096,USPatentKonicaMinolta(J),1982,A4309078,Glass,Alkaline-earthSilicate,Zinc-Silicate,Boro-Silicate,,,,,Lens&Prism,,,,,,,51.2,4.21,0,0,9.14,8.36,4.89,0,0,0,0,0,0,0,0,13.51,4.24,0,0,0,0,0,0.11,0,0,0,0,0,0,0,1.37,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2
1874,GB09-021157,HandbookofGlassData,1987,v.00Cp.0389,Glass,OtherSilicate,AlkaliSilicate,,,,,,,,,,,,,72.68,0,0,0,0,0,0,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5
1028,GB03-012553,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,68,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2551,GP02-030353,JapanesePatentNikonCorp.(J),1984,A018131,Glass,AlkaliSilicate,OtherSilicate,,,,,,OphthalmicLens,,,,,,,50.85,0,0,0,0,0,15.24,0,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.12
1035,GB03-012560,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,54,0,0,0,0,26,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7
1105,GB03-012955,HandbookofGlassProperties,1986,v.001p.0603,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,65,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3
14311,GP03-296129,JapanesePatentNipponElectricGlass(J),2010,A120837,Glass,Alkaline-earthSilicate,AlkaliSilicate,Boro-Silicate,Pressed,Molded,,,OpticalUse,Lens&Prism,,,,Ex.6,,51.77,11.92,1.7,0,0,10.82,15.04,3.35,0,0,0,0,0,0,0,3.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
1082,GB03-012827,HandbookofGlassProperties,1986,v.001p.0597,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,68,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8
1794,GB02-019487,HandbookofGlassData,1987,v.00Cp.0166,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,84.8,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1
2088,GP05-030737,JapanesePatentOharaInc.(J),1983,A049640,Glass,Boro-Silicate,AlkaliSilicate,OtherSilicate,Molded,WaterResistant,,,OpticsOptoelectronics,,,,,,,74.55,13.77,1.82,0,0,0,0,4.08,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
12215,GP04-266044,USPatent,2005,A0075234,Glass,Lead-Silicate,,,,,,,OpticalUse,Lens&Prism,LiquidCrystalDisplay,,,S.Wolffetal.Ex.5,,50.66,0,0,0,0,0,0,1.07,0.71,0,0,0,0,0,0,0,0,0,42.17,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.55
2089,GP05-030738,JapanesePatentOharaInc.(J),1983,A049640,Glass,Boro-Silicate,AlkaliSilicate,OtherSilicate,Molded,WaterResistant,,,OpticsOptoelectronics,,,,,,,78.71,11.48,0.98,0,0,0,0,4.3,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5
2049,GB02-019129,HandbookofGlassData,1987,v.00Cp.0158,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,63.79,0,0,0,0,0,0,11.65,0,0,0,0,0,0,0,0,0,0,24.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4
987,GB03-011566,HandbookofGlassProperties,1986,v.001p.0567,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,,,,,,,,56.6,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4
13234,XP06-282391,EuropeanPatentOharaInc.(J),2007,A1864952,Glass-Ceramics,Alumino-Silicate,,,GlassCeramics,,,,,,,,,Ex.3,,64.25,0,15.75,1.7,1.22,0.45,9.15,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,1.11,0.2,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6
8015,GP03-181578,JapanesePatent,1998,A212133,Glass,Alkaline-earthSilicate,,,NonLead,,,,OpticalUse,Lens&Prism,,,,,,55.43,9.55,0.83,0,2.9,15.63,0,2.15,4.04,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0.08,0.51,0,0,0,0,4.77,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.87
4354,GB04-099527,PropertiesofGlass,1954,v.001p.0425,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticalUse,,,,,Type:407L.F.,,75.96,0,0.16,0,0.46,0,0,0,8.76,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8
2305,GJ04-041157,GlassPhysics&Chemistry,1985,v.011p.0360,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticsOptoelectronics,,,,,,,79.48,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,15.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7
6985,GP05-162642,JapanesePatentCanonInc.(J),1995,A053220,Glass,Boro-Silicate,Alkaline-earthSilicate,,Pressed,,,,OpticalUse,Lens&Prism,,,,,,55.9,9.62,2.7,0,0,12.2,14.11,1.82,0.42,0,0,0,0,0,0,3.11,0.05,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.11
847,GB02-011584,HandbookofGlassProperties,1986,v.001p.0567,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,85.2,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3
11317,GP03-252953,JapanesePatentOharaInc.(J),2003,A292338,Glass,Alkaline-earthSilicate,AlkaliSilicate,OtherSilicate,,,,,OpticalUse,Lens&Prism,,,,Ex.8,,56.73,2.15,0,0,3.34,5.38,0,4.11,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,16.88,0,0,0.61,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7
1009,GB09-012284,HandbookofGlassProperties,1986,v.001p.0584,Glass,OtherSilicate,AlkaliSilicate,,,,,,,,,,,,,55,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
6164,GP02-129691,EuropeanPatent,1993,A0560555,Glass,AlkaliSilicate,OtherSilicate,,NonLead,,,,TableWare,Container,,,,,,67.95,0,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
9723,XP06-355995,JapanesePatentNipponElectricGlass(J),2014,A237564,Glass-Ceramics,Alumino-Silicate,AlkaliSilicate,,Melting,GlassCeramics,,,Lens&Prism,,,,780C3h+860C1h,ex.1,,70.75,0,14.12,0.85,0,0,9.18,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.72,0,0,1.22,0,0,0.58,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2
7347,GP06-252921,JapanesePatentNipponSheetGlass(J),2003,A283028,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,,,,,,Ex.10,,73.12,0,14.89,0.1,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
1029,GB03-012554,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,66,0,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5
